Date,Stock,Region,Price,Return,Temperature,Precipitation
2021-03-24,Indigo,North,1731.32421875,-2.210376574299666,23.5,0.0
2021-03-25,Indigo,North,1660.7435302734375,-4.076688104526205,23.1,0.0
2021-03-26,Indigo,North,1610.27880859375,-3.0386824190354433,23.1,0.0
2021-03-30,Indigo,North,1582.725341796875,-1.7110991369834516,28.7,0.0
2021-03-31,Indigo,North,1629.19677734375,2.936165506398969,27.2,0.0
2021-04-01,Indigo,North,1613.8726806640625,-0.9405921306002041,25.7,0.0
2021-04-05,Indigo,North,1550.0804443359375,-3.952742808799281,28.4,0.0
2021-04-06,Indigo,North,1574.9384765625,1.6036607853092244,29.6,0.0
2021-04-07,Indigo,North,1596.9512939453125,1.397693796322641,28.1,0.0
2021-04-08,Indigo,North,1637.98193359375,2.56931064860908,26.6,0.0
2021-04-09,Indigo,North,1644.1715087890625,0.3778781113740637,26.5,0.0
2021-04-12,Indigo,North,1591.1112060546875,-3.2271756596399137,29.2,0.0
2021-04-13,Indigo,North,1603.041015625,0.7497784897068094,29.8,0.0
2021-04-15,Indigo,North,1607.134033203125,0.2553283127649131,30.2,0.0
2021-04-16,Indigo,North,1580.2296142578125,-1.67406192573063,28.7,2.9
2021-04-19,Indigo,North,1525.3223876953125,-3.474635968538553,29.2,0.0
2021-04-20,Indigo,North,1551.6778564453125,1.727862185896445,27.3,0.0
2021-04-22,Indigo,North,1538.6998291015625,-0.8363867080942278,26.3,0.0
2021-04-23,Indigo,North,1539.248779296875,0.0356762368416641,27.6,0.0
2021-04-26,Indigo,North,1570.396240234375,2.023549497419652,29.7,0.0
2021-04-27,Indigo,North,1637.732421875,4.287846590270461,32.2,0.0
2021-04-28,Indigo,North,1644.7705078125,0.4297457779728342,33.1,0.0
2021-04-29,Indigo,North,1653.0565185546875,0.5037791413956993,32.7,0.0
2021-04-30,Indigo,North,1640.6275634765625,-0.7518772007258367,31.7,0.0
2021-05-03,Indigo,North,1663.43896484375,1.3904070536794544,31.4,0.0
2021-05-04,Indigo,North,1619.213623046875,-2.658669342943354,32.5,0.0
2021-05-05,Indigo,North,1646.5673828125,1.689323717160529,31.4,0.0
2021-05-06,Indigo,North,1660.14453125,0.8245729011289393,29.2,1.8
2021-05-07,Indigo,North,1637.8321533203125,-1.3440021341327157,28.4,1.2
2021-05-10,Indigo,North,1674.86962890625,2.26137186956874,30.5,0.7
2021-05-11,Indigo,North,1672.124267578125,-0.16391492691391063,31.3,0.0
2021-05-12,Indigo,North,1678.064208984375,0.3552332515844192,29.8,0.0
2021-05-14,Indigo,North,1691.890869140625,0.8239649044549102,29.5,0.0
2021-05-17,Indigo,North,1700.875732421875,0.5310545405220912,31.8,0.0
2021-05-18,Indigo,North,1711.80712890625,0.6426922482343667,27.1,1.3
2021-05-19,Indigo,North,1686.74951171875,-1.4638107742611428,21.9,85.3
2021-05-20,Indigo,North,1666.7833251953125,-1.1837078585007266,24.5,16.2
2021-05-21,Indigo,North,1689.6446533203125,1.3715836833393613,26.3,2.5
2021-05-24,Indigo,North,1680.260498046875,-0.5553922391312693,29.0,0.0
2021-05-25,Indigo,North,1716.1998291015625,2.138914239575551,30.4,0.0
2021-05-26,Indigo,North,1721.2413330078125,0.2937597254562885,30.3,0.0
2021-05-27,Indigo,North,1737.7633056640625,0.9598870500848511,30.2,0.0
2021-05-28,Indigo,North,1773.1036376953125,2.0336677564810834,30.5,0.0
2021-05-31,Indigo,North,1755.9326171875,-0.9684160667636665,31.8,0.0
2021-06-01,Indigo,North,1742.7548828125,-0.7504692518387701,28.8,0.6
2021-06-02,Indigo,North,1761.6729736328125,1.085527919438789,29.4,6.9
2021-06-03,Indigo,North,1761.623046875,-0.0028340536841864328,30.4,0.0
2021-06-04,Indigo,North,1751.4901123046875,-0.5752044734137485,30.3,0.1
2021-06-07,Indigo,North,1752.4884033203125,0.05699666864298347,32.6,0.0
2021-06-08,Indigo,North,1781.289794921875,1.643456900884166,34.6,0.0
2021-06-09,Indigo,North,1790.0250244140625,0.49038789292399354,35.8,0.0
2021-06-10,Indigo,North,1784.4344482421875,-0.31231832491867006,33.0,0.0
2021-06-11,Indigo,North,1788.62744140625,0.23497602661688433,32.3,0.0
2021-06-14,Indigo,North,1773.4031982421875,-0.851169047931688,31.7,0.0
2021-06-15,Indigo,North,1786.6806640625,0.7486997786782634,30.8,6.5
2021-06-16,Indigo,North,1730.775146484375,-3.129015649109268,29.5,0.9
2021-06-17,Indigo,North,1704.619384765625,-1.5112166229032553,30.3,0.3
