Date,Stock,Region,Price,Return,Temperature,Precipitation
2021-03-24,HDFC,South,700.3416748046875,-1.4231972535534432,26.4,0.0
2021-03-25,HDFC,South,693.0247192382812,-1.0447694075105263,26.9,0.0
2021-03-26,HDFC,South,706.261474609375,1.909997580698497,27.0,0.0
2021-03-30,HDFC,South,735.8132934570312,4.1842603497523445,27.4,0.0
2021-03-31,HDFC,South,707.3744506835938,-3.864953654183778,28.9,0.0
2021-04-01,HDFC,South,704.106689453125,-0.46195635526712353,27.9,0.0
2021-04-05,HDFC,South,686.5128784179688,-2.498742207494331,27.5,0.0
2021-04-06,HDFC,South,682.0847778320312,-0.6450134768253513,27.4,0.0
2021-04-07,HDFC,South,685.376220703125,0.48255627131210677,27.3,0.0
2021-04-08,HDFC,South,678.5565795898438,-0.9950215527298245,27.3,0.0
2021-04-09,HDFC,South,673.323486328125,-0.7712095673557462,27.0,0.0
2021-04-12,HDFC,South,647.418212890625,-3.847374102271517,26.5,0.0
2021-04-13,HDFC,South,663.188720703125,2.435907346827193,26.7,0.0
2021-04-15,HDFC,South,677.2778930664062,2.1244589848186335,23.0,22.6
2021-04-16,HDFC,South,676.5911865234375,-0.10139213903168631,24.5,0.9
2021-04-19,HDFC,South,668.8954467773438,-1.137428317036937,26.8,0.0
2021-04-20,HDFC,South,658.9500732421875,-1.4868352869004897,25.2,7.9
2021-04-22,HDFC,South,673.6787109375,2.2351674722250525,25.9,1.1
2021-04-23,HDFC,South,669.7242431640625,-0.5869961020342207,24.4,12.2
2021-04-26,HDFC,South,665.2962646484375,-0.6611644360827285,26.3,0.0
2021-04-27,HDFC,South,681.3507690429688,2.413136109070879,26.1,0.0
2021-04-28,HDFC,South,699.39453125,2.648233923970711,26.9,0.0
2021-04-29,HDFC,South,697.3580322265625,-0.2911802898712623,26.3,0.5
2021-04-30,HDFC,South,668.8480834960938,-4.088279967098196,26.5,0.0
2021-05-03,HDFC,South,669.8662719726562,0.1522301553501304,26.4,0.8
2021-05-04,HDFC,South,657.505615234375,-1.8452424394918343,25.2,3.3
2021-05-05,HDFC,South,664.2543334960938,1.0264122625497363,26.8,0.0
2021-05-06,HDFC,South,663.4491577148438,-0.12121498357597904,27.1,0.0
2021-05-07,HDFC,South,670.0083618164062,0.9886521107592916,26.3,0.7
2021-05-10,HDFC,South,672.4237060546875,0.36049464095242456,26.3,4.9
2021-05-11,HDFC,South,664.7042236328125,-1.14800866661402,25.9,14.2
2021-05-12,HDFC,South,662.7861328125,-0.2885630558851493,25.1,10.0
2021-05-14,HDFC,South,656.7952270507812,-0.9038972701943315,25.7,2.3
2021-05-17,HDFC,South,682.0847778320312,3.8504467967600986,24.3,4.7
2021-05-18,HDFC,South,699.34716796875,2.530827647493661,24.8,0.1
2021-05-19,HDFC,South,690.5857543945312,-1.2527988923821898,24.7,4.5
2021-05-20,HDFC,South,678.5565795898438,-1.7418799516410566,23.8,22.0
2021-05-21,HDFC,South,709.10302734375,4.5016802832226865,23.1,13.9
2021-05-24,HDFC,South,715.0938720703125,0.8448482795234691,24.9,0.0
2021-05-25,HDFC,South,700.4126586914062,-2.0530470127511746,23.7,8.6
2021-05-26,HDFC,South,699.512939453125,-0.1284555935871068,24.0,0.1
2021-05-27,HDFC,South,702.1650390625,0.3791351753190453,24.3,0.0
2021-05-28,HDFC,South,712.0155639648438,1.4028788610005005,24.3,0.0
2021-05-31,HDFC,South,717.8880615234375,0.8247709538669268,25.3,0.5
2021-06-01,HDFC,South,715.9226684570312,-0.27377430713020345,25.5,4.8
2021-06-02,HDFC,South,712.276123046875,-0.5093490639171083,24.8,18.0
2021-06-03,HDFC,South,720.114013671875,1.10040058502483,23.7,20.1
2021-06-04,HDFC,South,710.8316040039062,-1.289019445773254,22.9,18.3
2021-06-07,HDFC,South,710.3107299804688,-0.07327671146071246,24.3,0.0
2021-06-08,HDFC,South,702.3544311523438,-1.1201152527069103,24.4,0.0
2021-06-09,HDFC,South,701.052001953125,-0.1854375998001312,23.4,1.7
2021-06-10,HDFC,South,701.4072265625,0.05067022252063236,23.6,0.7
2021-06-11,HDFC,South,703.9172973632812,0.3578621242730451,23.6,0.0
2021-06-14,HDFC,South,700.6494750976562,-0.46423383512034233,21.5,4.7
2021-06-15,HDFC,South,705.7642211914062,0.7300007029959144,22.5,2.9
2021-06-16,HDFC,South,703.0884399414062,-0.37913245948951735,22.7,3.2
2021-06-17,HDFC,South,694.3271484375,-1.2461151408827642,23.3,0.8
2021-06-18,HDFC,South,700.8152465820312,0.9344439662386739,23.3,1.1
2021-06-21,HDFC,South,705.0300903320312,0.601420099028438,23.6,0.2
2021-06-22,HDFC,South,702.7096557617188,-0.3291256078474136,24.2,0.0
2021-06-23,HDFC,South,703.5147705078125,0.114572887890807,24.7,0.3
2021-06-24,HDFC,South,713.3416137695312,1.396821171874696,24.4,0.6
2021-06-25,HDFC,South,717.5328979492188,0.58755638235366,24.6,0.0
2021-06-28,HDFC,South,714.336181640625,-0.4455149468031716,23.8,0.1
2021-06-29,HDFC,South,714.431396484375,0.013329136364248484,25.1,0.6
2021-06-30,HDFC,South,712.4574584960938,-0.27629496659787867,25.7,0.8
2021-07-01,HDFC,South,707.154052734375,-0.7443820958676683,24.6,10.9
2021-07-02,HDFC,South,704.1337890625,-0.42710123207191364,23.8,4.3
2021-07-05,HDFC,South,711.2921142578125,1.0166143574565911,23.5,1.6
2021-07-06,HDFC,South,729.9609375,2.6246352051389144,23.9,3.8
2021-07-07,HDFC,South,732.243896484375,0.31275084283191035,23.4,10.0
2021-07-08,HDFC,South,723.1829833984375,-1.2374173590849247,23.6,2.3
2021-07-09,HDFC,South,714.4075317382812,-1.2134483058378942,22.6,10.9
2021-07-12,HDFC,South,707.27294921875,-0.9986712349142723,22.6,0.7
2021-07-13,HDFC,South,714.336181640625,0.9986572269838678,22.1,4.5
2021-07-14,HDFC,South,713.0519409179688,-0.17978099887180354,21.2,10.5
2021-07-15,HDFC,South,723.3018798828125,1.437474379727255,20.5,17.3
2021-07-16,HDFC,South,724.086669921875,0.10850103682706891,21.2,22.3
2021-07-19,HDFC,South,699.662841796875,-3.3730531357019977,22.6,1.7
2021-07-20,HDFC,South,686.4161987304688,-1.893289492462713,22.4,2.2
2021-07-22,HDFC,South,689.0560302734375,0.3845817665508289,21.1,11.2
2021-07-23,HDFC,South,686.2260131835938,-0.41070928422478614,21.8,8.1
2021-07-26,HDFC,South,682.3258056640625,-0.568356116585711,22.8,0.0
2021-07-27,HDFC,South,684.799072265625,0.3624758994942967,22.8,0.5
2021-07-28,HDFC,South,674.1210327148438,-1.5592952711593888,23.1,0.9
2021-07-29,HDFC,South,674.5728759765625,0.06702702330754207,22.7,1.2
2021-07-30,HDFC,South,678.4730834960938,0.5781743764726732,23.0,0.6
2021-08-02,HDFC,South,676.665771484375,-0.2663793237612122,22.8,1.0
2021-08-03,HDFC,South,682.3971557617188,0.8470037230893235,23.0,0.9
2021-08-04,HDFC,South,696.95166015625,2.1328495102364453,23.1,2.1
2021-08-05,HDFC,South,706.2503051757812,1.334187943170484,22.8,4.9
2021-08-06,HDFC,South,709.9603881835938,0.5253212608367086,23.3,2.3
2021-08-09,HDFC,South,715.311279296875,0.7536886849379476,23.5,1.3
2021-08-10,HDFC,South,717.0949096679688,0.24935023712291393,23.0,3.8
2021-08-11,HDFC,South,711.0542602539062,-0.8423779520146724,23.1,7.9
2021-08-12,HDFC,South,714.1221923828125,0.4314624495479036,22.5,8.8
2021-08-13,HDFC,South,725.9178466796875,1.6517697423064748,22.6,7.2
2021-08-16,HDFC,South,728.0106811523438,0.2883018350118727,22.5,1.5
2021-08-17,HDFC,South,720.4243774414062,-1.042059396563988,22.0,1.3
2021-08-18,HDFC,South,719.6395874023438,-0.1089344091672273,22.6,3.3
2021-08-20,HDFC,South,720.471923828125,0.11566017772670634,23.0,0.4
2021-08-23,HDFC,South,725.156982421875,0.6502763589810057,22.3,11.8
2021-08-24,HDFC,South,741.447509765625,2.2464828635232914,23.0,2.8
2021-08-25,HDFC,South,740.7578735351562,-0.09301214467450913,23.0,9.7
2021-08-26,HDFC,South,739.521240234375,-0.16694163436692389,23.1,8.0
2021-08-27,HDFC,South,736.5009155273438,-0.4084162215643783,22.6,30.8
2021-08-30,HDFC,South,745.9185180664062,1.2786952929066508,22.3,0.7
2021-08-31,HDFC,South,752.1731567382812,0.8385150013554332,22.9,0.0
2021-09-01,HDFC,South,751.0791625976562,-0.1454444539564559,23.1,1.4
2021-09-02,HDFC,South,755.7880249023438,0.6269462047651109,22.3,14.6
2021-09-03,HDFC,South,749.6285400390625,-0.8149751862074228,21.5,12.7
2021-09-06,HDFC,South,744.7056274414062,-0.6567136034334675,21.6,2.6
2021-09-07,HDFC,South,746.3941650390625,0.2267389335377512,22.0,2.1
2021-09-08,HDFC,South,749.7949829101562,0.45563296584931745,22.6,2.0
2021-09-09,HDFC,South,746.0849609375,-0.4948048542891881,22.9,1.0
2021-09-13,HDFC,South,739.8779296875,-0.8319469731973284,23.0,1.7
2021-09-14,HDFC,South,736.5484619140625,-0.45000230981937506,23.3,1.0
2021-09-15,HDFC,South,735.7161254882812,-0.11300497778764518,22.9,1.6
2021-09-16,HDFC,South,741.970703125,0.850134640255118,23.2,0.6
2021-09-17,HDFC,South,752.5299072265625,1.4231295194122584,23.6,0.1
2021-09-20,HDFC,South,741.9231567382812,-1.4094789305281297,23.8,1.4
2021-09-21,HDFC,South,738.1656494140625,-0.5064550540163637,23.7,1.0
2021-09-22,HDFC,South,729.4851684570312,-1.1759529807329305,23.3,1.7
2021-09-23,HDFC,South,746.7507934570312,2.366823308624544,23.5,1.9
2021-09-24,HDFC,South,761.75732421875,2.0095768083816967,23.3,5.7
2021-09-27,HDFC,South,772.9585571289062,1.4704463684210856,22.2,5.9
2021-09-28,HDFC,South,768.1783447265625,-0.6184306206660661,22.5,0.5
2021-09-29,HDFC,South,758.0947875976562,-1.3126583427049754,22.7,0.4
2021-09-30,HDFC,South,758.6181030273438,0.06903034267600194,22.6,5.7
2021-10-01,HDFC,South,752.79150390625,-0.7680543211191604,23.0,12.3
2021-10-04,HDFC,South,754.2421264648438,0.1926991140397405,23.7,1.8
2021-10-05,HDFC,South,758.8558959960938,0.6117093396619033,22.9,5.3
2021-10-06,HDFC,South,768.1069946289062,1.2190850307184142,21.8,55.6
2021-10-07,HDFC,South,766.01416015625,-0.272466529701032,23.1,5.5
2021-10-08,HDFC,South,762.2803955078125,-0.48742762766629255,22.6,9.7
2021-10-11,HDFC,South,777.0966186523438,1.9436710207745955,22.1,17.7
2021-10-12,HDFC,South,775.0989379882812,-0.25706979236724825,21.2,30.1
2021-10-13,HDFC,South,779.7601318359375,0.6013675956973996,21.6,10.9
2021-10-14,HDFC,South,802.5907592773438,2.9279039167662724,22.2,18.6
2021-10-18,HDFC,South,794.4573364257812,-1.0133960250035656,22.4,5.8
2021-10-19,HDFC,South,803.2090454101562,1.1015958419804406,22.8,0.7
2021-10-20,HDFC,South,796.1458129882812,-0.879376603418125,23.2,11.9
2021-10-21,HDFC,South,797.3111572265625,0.14637321697481553,22.6,7.0
2021-10-22,HDFC,South,799.427734375,0.26546438354129176,22.7,3.0
2021-10-25,HDFC,South,788.13134765625,-1.4130591463131559,22.1,0.9
2021-10-26,HDFC,South,786.10986328125,-0.2564907969986874,22.0,0.5
2021-10-27,HDFC,South,781.3772583007812,-0.6020284443086221,22.1,0.0
2021-10-28,HDFC,South,757.9758911132812,-2.994887160958548,21.6,0.0
2021-10-29,HDFC,South,752.8628540039062,-0.6745646094185376,21.5,7.1
2021-11-01,HDFC,South,763.5409545898438,1.4183327719183847,21.1,4.9
2021-11-02,HDFC,South,764.2305908203125,0.09032079108830526,21.8,0.5
2021-11-03,HDFC,South,752.1969604492188,-1.5746072606406702,21.5,7.8
2021-11-04,HDFC,South,758.142333984375,0.7904011645574416,21.9,2.8
2021-11-08,HDFC,South,761.138916015625,0.3952532258028052,20.7,3.6
2021-11-09,HDFC,South,747.821044921875,-1.7497293612926512,20.4,0.0
2021-11-10,HDFC,South,739.7351684570312,-1.0812582127437298,19.6,1.9
2021-11-11,HDFC,South,736.4296264648438,-0.44685478440646964,18.0,20.4
2021-11-12,HDFC,South,738.6649780273438,0.3035390595609977,19.8,5.7
2021-11-15,HDFC,South,740.6864624023438,0.27366728288629183,21.7,17.8
2021-11-16,HDFC,South,736.286865234375,-0.5939891426797628,21.6,25.4
2021-11-17,HDFC,South,728.1058959960938,-1.111111663750386,21.6,13.3
2021-11-18,HDFC,South,732.1963500976562,0.5617938440076076,20.0,69.6
2021-11-22,HDFC,South,720.7572631835938,-1.562297724174233,21.4,8.8
2021-11-23,HDFC,South,720.8524169921875,0.013201921569749864,22.3,1.0
2021-11-24,HDFC,South,722.04150390625,0.1649556672118857,21.7,0.4
2021-11-25,HDFC,South,725.7990112304688,0.5204004622851421,21.8,0.0
2021-11-26,HDFC,South,708.6522827148438,-2.3624623691007263,21.4,0.0
2021-11-29,HDFC,South,714.05078125,0.7617979461626234,21.1,1.4
2021-11-30,HDFC,South,710.3883666992188,-0.5129067353402905,21.3,1.4
2021-12-01,HDFC,South,715.66796875,0.7431993960307359,21.4,1.0
